article_positive,article_neutral,article_negative,para_positive,para_neutral,para_negative,sentence_positive,sentence_neutral,sentence_negative,type,text_segment,segment_id,BART_three,BART_five
,,,,,,0.7229795455932617,0.1690223217010498,0.10799811780452728,sentence_text,"A survey last month by Ipsos, a polling company, found that 75% of respondents believed immigrants had a good influence on their country, compared with only 54% in Australia, 52% in the United States and 43% in Britain.",A1-P6-S1,Positive,Very positive
,,,,,,0.1595410853624344,0.1025291383266449,0.7379298210144043,sentence_text,"While suspicion of Muslim immigrants will now doubtless rise, it may not do so by much.",A1-P6-S2,Negative,Very negative
,,,,,,0.17183037102222443,0.42599326372146606,0.4021763503551483,sentence_text,"""Canadians are cautious and careful about pointing fingers.",A1-P6-S3,Neutral,Neutral
,,,,,,0.5140066742897034,0.2618928849697113,0.22410041093826294,sentence_text,"It is our nature,"" says John Wright of Ipsos.",A1-P6-S4,Positive,Positive
,,,0.2512528598308563,0.22474560141563416,0.5240015387535095,,,,para_text,"The attack is unlikely to cause Mr Harper to change policy towards Afghanistan, where Canada has some 2,300 troops, mostly engaged in security duties in the violent southern province of Kandahar. They were sent by the previous Liberal government, but Mr Harper recently sought and won a vote in Parliament to keep them there until 2009. ",A1-P7,Negative,Negative
,,,,,,0.17682625353336334,0.17142753303050995,0.6517462134361267,sentence_text,"The attack is unlikely to cause Mr Harper to change policy towards Afghanistan, where Canada has some 2,300 troops, mostly engaged in security duties in the violent southern province of Kandahar.",A1-P7-S0,Negative,Negative
,,,,,,0.2681683301925659,0.1872735321521759,0.5445581078529358,sentence_text,"They were sent by the previous Liberal government, but Mr Harper recently sought and won a vote in Parliament to keep them there until 2009.",A1-P7-S1,Negative,Negative
,,,0.768048882484436,0.09555603563785553,0.1363951414823532,,,,para_text,"The United States raised its state of alert on the Canadian border. But Condoleezza Rice, the secretary of state, hailed the arrests as ""a great success"" for Canada's counter-terrorism efforts. Co-ordination on counter-terrorism between the two countries is ""excellent"", she said. Christian Leuprecht, a security analyst at Canada's Royal Military College, suspects that American officials were tipped off in advance, giving them time to prepare their response. He says that, far from straining cross-border relations, the arrests will tend to persuade many in Washington, DC, that Canada is taking terrorism seriously. ",A1-P8,Positive,Very positive
,,,,,,0.2542245090007782,0.0814065933227539,0.6643689274787903,sentence_text,The United States raised its state of alert on the Canadian border.,A1-P8-S0,Negative,Negative
,,,,,,0.8435080051422119,0.06082429364323616,0.095667764544487,sentence_text,"But Condoleezza Rice, the secretary of state, hailed the arrests as ""a great success"" for Canada's counter-terrorism efforts.",A1-P8-S1,Positive,Very positive
,,,,,,0.9557757377624512,0.026066958904266357,0.0181573573499918,sentence_text,"Co-ordination on counter-terrorism between the two countries is ""excellent"", she said.",A1-P8-S2,Positive,Very positive
,,,,,,0.32009148597717285,0.1240905150771141,0.5558179616928101,sentence_text,"Christian Leuprecht, a security analyst at Canada's Royal Military College, suspects that American officials were tipped off in advance, giving them time to prepare their response.",A1-P8-S3,Negative,Negative
,,,,,,0.8797976970672607,0.040799207985401154,0.0794031098484993,sentence_text,"He says that, far from straining cross-border relations, the arrests will tend to persuade many in Washington, DC, that Canada is taking terrorism seriously.",A1-P8-S4,Positive,Very positive
,,,0.12962740659713745,0.17203883826732635,0.698333740234375,,,,para_text,"That may not stop some American politicians from making the most of a supposed threat from flabby, liberal Canada. In 1999, an Algerian-Canadian was held when he crossed the border in a car containing explosives and timing devices; he was jailed for planning to detonate a suitcase bomb at Los Angeles International Airport. After the terrorist attacks of September 11th, American officials temporarily imposed strict checks on vehicles crossing the border. The latest incident has probably put paid to already slender Canadian hopes of exemption from a law due to take effect in 2008 that will require Americans to hold a passport, rather than just a driving licence, to cross land borders. ",A1-P9,Negative,Very negative
,,,,,,0.1373414397239685,0.08748213201761246,0.775176465511322,sentence_text,"That may not stop some American politicians from making the most of a supposed threat from flabby, liberal Canada.",A1-P9-S0,Negative,Very negative
,,,,,,0.222908154129982,0.12904924154281616,0.6480425596237183,sentence_text,"In 1999, an Algerian-Canadian was held when he crossed the border in a car containing explosives and timing devices; he was jailed for planning to detonate a suitcase bomb at Los Angeles International Airport.",A1-P9-S1,Negative,Negative
,,,,,,0.21327756345272064,0.1489890068769455,0.6377334594726562,sentence_text,"After the terrorist attacks of September 11th, American officials temporarily imposed strict checks on vehicles crossing the border.",A1-P9-S2,Negative,Negative
,,,,,,0.04057253152132034,0.07545988261699677,0.8839676380157471,sentence_text,"The latest incident has probably put paid to already slender Canadian hopes of exemption from a law due to take effect in 2008 that will require Americans to hold a passport, rather than just a driving licence, to cross land borders.",A1-P9-S3,Negative,Very negative
,,,0.31856265664100647,0.2191832810640335,0.4622540771961212,,,,para_text,"Canada remains one of the world's most tolerant countries. Yet it would be nave to imagine that nothing will change. Parliament is reviewing its own security precautions. For now, however unjustly, a cloud of suspicion hangs over the country's 750,000 Muslims (2% of the total population). A mosque was vandalised after the arrests, and more such incidents may follow. ""This is supposed to be a free and democratic society. You are supposed to be innocent until proven guilty,"" complained the father of one of the accused. But Canada was also supposed to be a country where the prime minister ran no risk of losing his head.",A1-P10,Negative,Negative
,,,,,,0.7685540914535522,0.1853271722793579,0.046118736267089844,sentence_text,Canada remains one of the world's most tolerant countries.,A1-P10-S0,Positive,Very positive
,,,,,,0.07549769431352615,0.6471465229988098,0.277355819940567,sentence_text,Yet it would be nave to imagine that nothing will change.,A1-P10-S1,Neutral,Neutral
,,,,,,0.42069143056869507,0.1918678730726242,0.3874407410621643,sentence_text,Parliament is reviewing its own security precautions.,A1-P10-S2,Positive,Positive
,,,,,,0.08572330325841904,0.06879108399152756,0.8454856276512146,sentence_text,"For now, however unjustly, a cloud of suspicion hangs over the country's 750,000 Muslims (2% of the total population).",A1-P10-S3,Negative,Very negative
,,,,,,0.04538667947053909,0.11236921697854996,0.8422440886497498,sentence_text,"A mosque was vandalised after the arrests, and more such incidents may follow.",A1-P10-S4,Negative,Very negative
,,,,,,0.49359560012817383,0.254402220249176,0.25200220942497253,sentence_text,"""This is supposed to be a free and democratic society.",A1-P10-S5,Positive,Positive
,,,,,,0.1620919406414032,0.17997457087039948,0.6579334735870361,sentence_text,"You are supposed to be innocent until proven guilty,"" complained the father of one of the accused.",A1-P10-S6,Negative,Negative
,,,,,,0.13722021877765656,0.1629091203212738,0.6998707056045532,sentence_text,But Canada was also supposed to be a country where the prime minister ran no risk of losing his head.,A1-P10-S7,Negative,Very negative
0.2764700651168823,0.21850338578224182,0.5050265789031982,,,,,,,text,"Brazil's elections
How to protect Brazil's democracy from a president with authoritarian instincts
Brazilians face an awful choice. One candidate in the presidential run-off on October 28th is Jair Bolsonaro, a seventerm congressman who venerates dictators and guns, goads police to kill suspected criminals, threatens to banish opponents and belittles women, blacks and gays. His rival is Fernando Haddad, the nominee of the leftist Workers' Party (pt). Its 13 years in power, from 2003 to 2016, ended in a self-inflicted economic depression and revelations that the party encouraged bribery on an unprecedented scale, in part to prolong its hold on power.
Dilma Rousseff, a pt president, was impeached in 2016 for hiding the true size of the budget deficit. Crime continued to rise after she left office. Nearly 64,000 people were murdered in Brazil last year, a record number. Understandably, Brazilians are enraged. They now look poised to elect Mr Bolsonaro, a populist with authoritarian instincts, as their president.
That such a man will probably lead Latin America's largest country is a tragedy. If it happens, it will be because Brazil's political class has failed the country's people. Some of the corruption was orchestrated by the pt, but almost all parties took part in it. Today's crime and economic stagnation are a consequence of a dangerously indebted state that is at once too big and too feeble to provide adequate policing, education and other public ser- vices. Nearly all politicians share the blame for that.
Mr Bolsonaro's probable election will pose a new challenge: ensuring that a president with autocratic impulses does not subvert Brazil's democracy. It is critical that politicians of all ideologies rise to the occasion. But they cannot forget about the old problems. If Mr Bolsonaro puts forward good ideas for fixing the economy and controlling corruption, he should get help.
Brazil is a relatively young democracy; dictatorial rule ended in 1985. But it is not a weak one. Although Brazilians view congress as a corruption-ridden collection of rent-a-parties, it is not a rubber stamp. It has impeached two presidents in the democratic era and can provide a vital check on Mr Bolsonaro. The judiciary has shown its independence over the past four years through the Lava Jato (Car Wash) investigations. These have implicated scores of politicians and led to the jailing of the pt's leader, Luiz Inácio Lula da Silva, a former president. The press is already challenging Mr Bolsonaro, which is why, like Donald Trump, he accuses it of spreading fake news.
Such institutions can thwart some of Mr Bolsonaro's worst plans. He wants the police to have ""carte blanche"" to kill. But the main police forces are under the authority of the 27 states. Their governors must reject his trigger-happy philosophy. Congress can stop him from carrying out his threat to stuff the supreme court with pliant judges. Mr Bolsonaro's proposal to withdraw from the Paris climate agreement and his eagerness to promote development in the Amazon, where rates of deforestation appear to be rising, should alarm the world. Congress and activist groups can stand in his way.
Not all Mr Bolsonaro's ideas are bad. He has shown more interest than the pt in solving Brazil's main economic problems (see Americas section). If he is serious about reforming the costly pension system, which threatens Brazil's financial stability, and eliminating useless rules, congress should co-operate. (Though that is a big ""if"".)
The worst effects of a Bolsonaro presidency may be hardest to contain. Already he has damaged Brazil's democratic culture by praising the former dictatorship, choosing as his runningmate a retired general who has justified military coups under some circumstances, and insinuating that political opponents are enemies of the state. He probably does not intend to be a dictator. But his corrosive rhetoric may make Brazilians more receptive to autocracy in the future. To confront that, Brazil needs an opposition that defends democratic norms and an army determined to remain scrupulously apolitical.
In their despair, Brazilians are about to reject a discredited party in favour of a political adventurer with repellent ideas. That is unlikely to turn out well. Lawmakers, judges, journalists and civil servants will have to work hard to limit the damage.",A2,Negative,Negative
